id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3603,66,1,"Hood made by sewing together patches of smooth skin.
Worn by the Godskin Apostles.

The apostles, once said to serve Destined Death, are wielders of the god-slaying black flame. But after their defeat by Maliketh, the Black Blade, the source of their power was sealed away.",2.2,1000,0,https://eldenring.fanapis.com/images/armors/17f6989b8a1l0i0oxc717li12uf4am.png
3604,66,2,"Robe made by sewing together patches of smooth skin.
Worn by the Godskin Apostles.

The apostles, once said to serve Destined Death, are wielders of the god-slaying black flame. But after their defeat by Maliketh, the Black Blade, the source of their power was sealed away.",4.1,1000,0,https://eldenring.fanapis.com/images/armors/17f69587918l0i0nrw5hhe7jpirj1l.png
3605,66,4,"Trousers made by sewing together patches of smooth skin.
Worn by the Godskin Apostles.

The apostles, once said to serve Destined Death, are wielders of the god-slaying black flame. But after their defeat by Maliketh, the Black Blade, the source of their power was sealed away.",2.5,1000,0,https://eldenring.fanapis.com/images/armors/17f695cd952l0i0pkshargec6vkeul.png
3606,67,3,"Black bracelets of the Godskin Nobles.

Nobles are the most ancient apostles who are said to have assimilated inhuman physiology. Not unlike the crucible, the Erdtree in its primordial form.",1.7,1000,0,https://eldenring.fanapis.com/images/armors/17f6945fca2l0i0ocbqlthlf2ve9ng.png
3607,67,1,"Hood made by sewing together patches of smooth skin.
Subcutaneous fat makes it plump and soft.
Worn by Godskin Nobles.

Nobles are the most ancient apostles who are said to have assimilated inhuman physiology. Not unlike the crucible, the Erdtree in its primordial form.",1.7,1000,0,https://eldenring.fanapis.com/images/armors/17f693dd5c8l0i0ox5zges4e525q55.png
3608,67,2,"Robe made by sewing together patches of smooth skin.
Subcutaneous fat makes it plump and soft. Worn by Godskin Nobles, known for their seven-face aprons.

Strengthens the Noble Presence incantation.

Nobles are the most ancient apostles who are said to have assimilated inhuman physiology. Not unlike the crucible, the Erdtree in its primordial form.",6.3,1000,0,
3609,67,4,"Trousers made by sewing together patches of smooth skin.
Subcutaneous fat makes them plump and soft.
Worn by Godskin Nobles.

Nobles are the most ancient apostles who are said to have assimilated inhuman physiology. Not unlike the crucible, the Erdtree in its primordial form.",2.5,2000,0,https://eldenring.fanapis.com/images/armors/17f693efe45l0i0pksskfqwqpkblip.png
3610,68,3,"Bracelets made in the image of Erdtree branches.
Minimal adornments made by Lord Goldmask's disciples.

Those disciples have long since left him.",0.8,100,0,https://eldenring.fanapis.com/images/armors/17f6978cc9el0i0ochs0lykeqg1oay9.png
3611,68,4,"Waistwrap made in the image of Erdtree branches.
A minimal adornment made by Lord Goldmask's disciples.

Those disciples have long since left him.",4.4,500,0,https://eldenring.fanapis.com/images/armors/17f695a1a38l0i0pkr8gy43eps1rb8.png
3612,69,3,Golden prosthetic forged using ancient techniques,2.8,10,0,https://eldenring.fanapis.com/images/armors/17f695058d7l0i0ocivy48k7k9l11k.png
3613,68,2,"Worn rags that just barely cover the body.

Lord Goldmask felt no draw to the vain excesses of clothing; what use is finery to one who seeks greater brilliance?",2.4,500,0,https://eldenring.fanapis.com/images/armors/17f69843734l0i0nrk3pzlcqfpqsj.png
3614,70,1,"A headdress made from wildflowers.
Wearing this might make you less easy to spot.",1.4,1000,0,
3615,47,2,"Thick, bristly cloak that is the symbol of an underground gravekeeper.

Those who once fought for a living were driven from the colosseum, and becoming guardians of Erdtree Burial.",6.3,100,1,https://eldenring.fanapis.com/images/armors/17f6936f1b2l0i0nrszrfarx7jjsn.png
3616,47,2,"Defensive wear encircled by bronze snakes.
Worn by gladiators who were driven from the colosseum. The wearer becomes a slightly easier target for foes.

The snake is viewed as a traitor to the Erdtree, and the audience delighted in seeing these bronze effigies beaten and battered.",5.1,100,1,https://eldenring.fanapis.com/images/armors/17f69543723l0i0nrzqwqnk37jx86q.png
3617,61,1,"Headband decorated by a pair of great horns.
Worn by ancestral follower warriors.

The ancestral followers keep their distance from the Erdtree, awaiting new buds. They are certain to sprout from their very flesh, and indeed, their souls.",3.3,200,0,https://eldenring.fanapis.com/images/armors/17f697b44f0l0i0oxxa6eb4f0fh3e8.png
3618,30,1,"Sturdy greathelm made from iron.

Though it is uncomfortably heavy and obstructs the vision of the wearer, it provides considerable damage negation.",5.9,200,0,https://eldenring.fanapis.com/images/armors/17f6987f927l0i0oye2h2pzlit333.png
3619,71,1,"Hood far larger than the head it is meant to cover.
A burial shroud of sorts for those who discover, at long last, the truth they sought.

Increases intelligence and faith to the detriment of HP.

""Yes, surely this is the moon that young Rennala gazed upon.""",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f696ec6cfl0i0oyb7po568qq8re.png
3620,72,3,"Engraved golden bracers.
Worn by the guardians of the Minor Erdtrees.

In accordance with an ancient pact with the Erdtree, it is said that their deaths led not to destruction, but instead to renewed, eternal life as guardians.",2.9,200,0,https://eldenring.fanapis.com/images/armors/17f69a01c9cl0i0oci9vixulbuoexe.png
3621,72,2,"Engraved golden garb.
Worn by the guardians of the Minor Erdtrees.

In accordance with an ancient pact with the Erdtree, it is said that their deaths led not to destruction, but instead to renewed, eternal life as guardians.",7.7,2000,0,https://eldenring.fanapis.com/images/armors/17f69816a34l0i0ns0d76sqqs8yds9.png
3622,72,2,"Engraved golden garb.
Worn by the guardians of the Minor Erdtrees.

Raises the HP recovery effects of the Flask of Crimson Tears, but greatly lowers fire damage negation.

It is said that the blood-red flowers blooming on their backs mark the senescence of their ancient pact. Perhaps the guardians are part tree already.",8.8,2000,0,https://eldenring.fanapis.com/images/armors/17f69862c2dl0i0ns8mbesz9lp03d.png
3623,72,4,"Engraved golden greaves.
Worn by the guardians of the Minor Erdtrees.

In accordance with an ancient pact with the Erdtree, it is said that their deaths led not to destruction, but instead to renewed, eternal life as guardians.",5.5,100,0,https://eldenring.fanapis.com/images/armors/17f692da083l0i0pkub9op7ur2bu7.png
3624,72,1,"Engraved golden mask.
Worn by the guardians of the Minor Erdtrees.

In accordance with an ancient pact with the Erdtree, it is said that their deaths led not to destruction, but instead to renewed, eternal life as guardians.",3.8,2000,0,https://eldenring.fanapis.com/images/armors/17f6964de0cl0i0oyda806rdkrbx5w.png
3625,34,1,"Coarse hooded cloak of olive brown.

The garb of those accused of lesser crimes, indicated by the collar of sharpened branches.",1.4,100,0,https://eldenring.fanapis.com/images/armors/17f69817673l0i0oyc8ncpqgjvrcif.png
3626,12,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence and strength to the detriment of FP.

Scholars of the Haima Conspectus sought the power to quell conflict, and to this end studied the sorceries of cannon fire and the gavel.",2.7,200,0,https://eldenring.fanapis.com/images/armors/17f696fbd24l0i0oycdmvglo5nx46n.png
3627,73,2,"Armor worn by soldiers sworn to the Haligtree.

The surcoat bears the crest of the Haligtree.
Though watered with Miquella's own blood since it was a sapling, the Haligtree ultimately failed to grow into an Erdtree.",10.6,200,0,https://eldenring.fanapis.com/images/armors/17f697b1dc8l0i0nrz9dme9tiyu7a.png
3628,73,3,"Gauntlets worn by soldiers sworn to the Haligtree.
Rust-worn and stained through unending conflict.",3.5,200,0,https://eldenring.fanapis.com/images/armors/17f69823d53l0i0occko5j66qlc4tm.png
3629,73,4,"Greaves worn by soldiers sworn to the Haligtree.
Rust-worn and stained through unending conflict.",6.6,200,0,https://eldenring.fanapis.com/images/armors/17f69a365f1l0i0pkskdokmb4aqac9.png
3630,73,1,"Helm worn by soldiers sworn to the Haligtree.
An iron helm graced by a crown of unalloyed gold.

Increases faith.",4.0,1000,0,https://eldenring.fanapis.com/images/armors/17f69481b1fl0i0oyflmw1g4d5g0uo.png
3631,74,2,"Armor worn by knights sworn to the Haligtree.

Its left breast is emblazoned with the crest of the Haligtree.
Though watered with Miquella's own blood since it was a sapling, the Haligtree ultimately failed to grow into an Erdtree.",11.8,10,1,https://eldenring.fanapis.com/images/armors/17f693542bdl0i0ns0zp2tfb88ycs8.png
3632,74,2,"Armor worn by knights sworn to the Haligtree.

Its left breast is emblazoned with the crest of the Haligtree.
Though watered with Miquella's own blood since it was a sapling, the Haligtree ultimately failed to grow into an Erdtree.",10.8,10,1,https://eldenring.fanapis.com/images/armors/17f69929f49l0i0ns9wsqy4m97c0fp.png
3633,74,3,"Gauntlets worn by knights sworn to the Haligtree.
Time has yet to dull their luster.",3.9,10,0,https://eldenring.fanapis.com/images/armors/17f69c275c9l0i0ocdyuhcyebjccc.png
3634,74,4,"Greaves worn by knights sworn to the Haligtree.
Time has yet to dull their luster.",7.3,200,0,https://eldenring.fanapis.com/images/armors/17f69ba4982l0i0pkrcelbkbzjuebo.png
3635,74,1,"Helm worn by knights sworn to the Haligtree.
Graced by a crown of unalloyed gold.

Increases faith.",5.1,10,0,https://eldenring.fanapis.com/images/armors/17f69586beal0i0oykfsnvc4lmbfxi.png
3636,52,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence and endurance to the detriment of FP.

The crown of Hierodas was granted to scholars who engaged in nomadic study away from the academy.",3.0,500,0,https://eldenring.fanapis.com/images/armors/17f69a2b719l0i0oyglty948pj2eli.png
3637,75,2,"Clothes of a page selected for special privileges by the noble they serve.

Traveling wear tailored with exquisite precision, to avoid any undue shame for the page's master.",5.3,500,1,https://eldenring.fanapis.com/images/armors/17f697006efl0i0nsgci74miib1qwe.png
3638,75,2,"Clothes of a page selected for special privileges by the noble they serve.

Traveling wear tailored with exquisite precision, to avoid any undue shame for the page's master.",4.3,500,1,https://eldenring.fanapis.com/images/armors/17f6982714el0i0nt70cm2pr5h4jhe.png
3639,75,1,"Hood of a page selected for special privileges by the noble they serve.

The unassuming sack-like appearance befits their unseen and unknown stature.",1.4,100,0,https://eldenring.fanapis.com/images/armors/17f695912ael0i0oywyyb6br2pm11a.png
3640,76,2,"Hideously stained and ragged cloth armor.
Worn by former foot soldiers who have turned to banditry.",7.7,500,0,https://eldenring.fanapis.com/images/armors/17f69317737l0i0nt25yag7pvs80be.png
3641,76,3,"Hideously stained and dented gauntlets.
Worn by former foot soldiers who have turned to banditry.",2.6,500,0,
3642,76,1,"Hideously stained and ragged hood.
Worn by former foot soldiers who have turned to banditry.",3.3,10,0,https://eldenring.fanapis.com/images/armors/17f69c478dfl0i0ozgmor9bnppal7.png
3643,45,2,"Garish silver armor decorated with red embellishments.
Passed down through the Hoslow family.

When Juno Hoslow received an invitation to the Volcano Manor, he discreetly refused.

""I have already walked many a road drenched in blood, yet never would I consider myself a champion.""",11.8,100,1,https://eldenring.fanapis.com/images/armors/17f69abd677l0i0ntbpaq2bpd1xvtv.png
3644,45,2,"Garish silver armor decorated with red embellishments.
Passed down through the Hoslow family.

When Juno Hoslow received an invitation to the Volcano Manor, he discreetly refused.

""I have already walked many a road drenched in blood, yet never would I consider myself a champion.""",10.8,500,1,https://eldenring.fanapis.com/images/armors/17f699aeee7l0i0nthxam2x800a5c.png
3645,45,3,"Garish silver gauntlets decorated with red embellishments.
Passed down through the Hoslow family.

When Juno Hoslow received an invitation to the Volcano Manor, he discreetly refused.

""I have already walked many a road drenched in blood, yet never would I consider myself a champion.""",3.9,100,0,
3646,45,4,"Garish silver greaves decorated with red embellishments.
Passed down through the Hoslow family.

When Juno Hoslow received an invitation to the Volcano Manor, he discreetly refused.

""I have already walked many a road drenched in blood, yet never would I consider myself a champion.""",7.3,100,0,
3647,45,1,"A twin-tailed silver helm decorated with flowery adornments. Symbol of the head of the revered House of Hoslow.

Juno Hoslow had a younger brother who was all talk and no trousers.

His inability to commit to action was such that Juno inherited the Hoslow legacy without resistance, granting him the freedom to shower his little brother with adoration. ",5.5,200,0,
3648,77,1,"Helm fashioned from a crystal looking-glass, said to have never left War Counselor Iji's head.
Easily broken and weak against striking attacks.

Worn by those committed to high treason, it wards off the intervention of the Greater Will and its vassal Fingers.

Iji was afraid. Terrified of his own treachery.",7.5,200,0,https://eldenring.fanapis.com/images/armors/17f69c1dd2el0i0ozlazmh75f99cng.png
